1155
349	75
370	75
372	75
391	75
455	75
469	75
472	75
495	75
505	75
514	75
543	75
546	75
562	75
581	75
36	74
75	74
79	74
105	74
134	74
142	74
200	74
218	74
233	74
242	74
248	74
257	74
274	74
275	74
334	74
370	74
384	74
461	74
488	74
497	74
515	74
520	74
599	74
30	73
33	73
38	73
39	73
77	73
180	73
251	73
296	73
389	73
396	73
442	73
462	73
597	73
33	72
51	72
76	72
87	72
95	72
168	72
182	72
456	72
573	72
590	72
593	72
594	72
28	71
112	71
115	71
161	71
184	71
187	71
218	71
274	71
275	71
428	71
463	71
482	71
558	71
581	71
34	70
42	70
159	70
181	70
213	70
259	70
263	70
281	70
347	70
426	70
432	70
436	70
460	70
558	70
51	69
53	69
55	69
93	69
115	69
121	69
148	69
155	69
156	69
163	69
218	69
281	69
294	69
296	69
361	69
390	69
401	69
422	69
426	69
497	69
550	69
566	69
43	68
44	68
45	68
57	68
103	68
104	68
105	68
120	68
155	68
162	68
349	68
389	68
398	68
448	68
457	68
460	68
482	68
484	68
490	68
46	67
103	67
113	67
117	67
156	67
190	67
281	67
487	67
50	66
120	66
146	66
149	66
178	66
281	66
296	66
351	66
430	66
462	66
483	66
500	66
562	66
157	65
208	65
281	65
296	65
356	65
359	65
383	65
425	65
446	65
455	65
458	65
466	65
552	65
33	64
122	64
160	64
191	64
228	64
262	64
264	64
279	64
296	64
343	64
345	64
359	64
461	64
487	64
493	64
499	64
570	64
571	64
34	63
62	63
103	63
159	63
190	63
248	63
260	63
274	63
276	63
282	63
299	63
358	63
383	63
393	63
430	63
447	63
451	63
454	63
492	63
559	63
567	63
40	62
41	62
116	62
392	62
396	62
398	62
429	62
452	62
455	62
496	62
563	62
570	62
105	61
119	61
120	61
175	61
207	61
246	61
273	61
291	61
380	61
384	61
395	61
455	61
458	61
495	61
506	61
510	61
552	61
556	61
557	61
59	60
144	60
159	60
225	60
275	60
363	60
380	60
449	60
482	60
483	60
494	60
495	60
518	60
551	60
558	60
573	60
54	59
64	59
105	59
169	59
181	59
186	59
214	59
226	59
254	59
260	59
378	59
395	59
443	59
488	59
499	59
518	59
521	59
553	59
555	59
38	58
48	58
106	58
117	58
120	58
154	58
177	58
186	58
214	58
222	58
223	58
274	58
295	58
348	58
352	58
389	58
392	58
432	58
489	58
499	58
506	58
511	58
564	58
43	57
54	57
145	57
148	57
191	57
208	57
249	57
420	57
426	57
452	57
484	57
551	57
110	56
115	56
116	56
155	56
157	56
167	56
178	56
360	56
394	56
395	56
422	56
423	56
427	56
431	56
441	56
43	55
54	55
125	55
150	55
161	55
221	55
241	55
243	55
293	55
360	55
377	55
390	55
427	55
434	55
489	55
57	54
62	54
121	54
161	54
184	54
224	54
244	54
255	54
280	54
348	54
354	54
392	54
467	54
507	54
569	54
573	54
56	53
65	53
124	53
174	53
183	53
246	53
355	53
422	53
429	53
453	53
502	53
512	53
65	52
149	52
156	52
163	52
212	52
227	52
251	52
291	52
293	52
301	52
372	52
376	52
464	52
146	51
153	51
166	51
215	51
225	51
243	51
248	51
280	51
301	51
302	51
351	51
432	51
469	51
471	51
551	51
555	51
558	51
559	51
567	51
55	50
57	50
74	50
104	50
115	50
119	50
179	50
183	50
196	50
215	50
216	50
224	50
251	50
283	50
344	50
360	50
486	50
493	50
495	50
497	50
566	50
51	49
67	49
108	49
111	49
151	49
246	49
386	49
387	49
440	49
445	49
456	49
552	49
48	48
58	48
67	48
148	48
162	48
164	48
169	48
173	48
192	48
210	48
216	48
296	48
380	48
415	48
423	48
450	48
457	48
460	48
500	48
572	48
63	47
76	47
111	47
123	47
158	47
170	47
187	47
208	47
247	47
254	47
281	47
289	47
343	47
348	47
371	47
379	47
461	47
466	47
485	47
567	47
52	46
104	46
149	46
150	46
184	46
185	46
225	46
233	46
279	46
284	46
288	46
416	46
427	46
430	46
456	46
459	46
559	46
572	46
53	45
58	45
69	45
140	45
179	45
233	45
246	45
278	45
304	45
426	45
551	45
216	44
254	44
256	44
285	44
295	44
375	44
393	44
469	44
490	44
553	44
563	44
64	43
74	43
139	43
208	43
210	43
215	43
216	43
252	43
295	43
364	43
390	43
462	43
499	43
501	43
555	43
54	42
57	42
102	42
112	42
155	42
180	42
183	42
220	42
225	42
257	42
289	42
343	42
360	42
420	42
424	42
427	42
460	42
475	42
486	42
61	41
103	41
148	41
191	41
196	41
245	41
296	41
343	41
382	41
430	41
460	41
570	41
59	40
60	40
63	40
75	40
118	40
119	40
181	40
189	40
191	40
192	40
219	40
227	40
285	40
296	40
377	40
390	40
419	40
573	40
67	39
73	39
120	39
154	39
156	39
209	39
223	39
243	39
250	39
251	39
252	39
257	39
264	39
265	39
281	39
285	39
306	39
383	39
397	39
428	39
460	39
464	39
500	39
75	38
104	38
188	38
193	38
215	38
247	38
262	38
303	38
310	38
349	38
379	38
380	38
401	38
422	38
428	38
460	38
488	38
21	37
62	37
63	37
69	37
153	37
207	37
217	37
221	37
248	37
260	37
289	37
299	37
306	37
350	37
364	37
383	37
404	37
417	37
468	37
486	37
572	37
63	36
68	36
137	36
138	36
187	36
219	36
292	36
301	36
414	36
422	36
471	36
35	35
75	35
77	35
110	35
118	35
145	35
190	35
207	35
215	35
251	35
264	35
345	35
348	35
359	35
388	35
416	35
464	35
470	35
472	35
474	35
486	35
561	35
28	34
29	34
35	34
43	34
44	34
50	34
69	34
72	34
107	34
186	34
197	34
208	34
215	34
226	34
302	34
308	34
345	34
415	34
416	34
466	34
53	33
61	33
85	33
118	33
151	33
209	33
224	33
263	33
267	33
289	33
424	33
501	33
566	33
41	32
42	32
52	32
61	32
81	32
83	32
109	32
136	32
147	32
186	32
188	32
196	32
256	32
258	32
308	32
318	32
350	32
387	32
408	32
464	32
499	32
561	32
28	31
31	31
62	31
72	31
83	31
104	31
289	31
313	31
564	31
29	30
37	30
63	30
106	30
302	30
311	30
21	29
28	29
42	29
45	29
47	29
50	29
78	29
109	29
113	29
295	29
309	29
322	29
334	29
53	28
306	28
310	28
325	28
331	28
57	27
306	27
13	26
26	26
33	26
52	26
304	26
329	26
558	26
561	26
4	25
6	25
11	25
55	25
109	25
310	25
6	24
17	24
21	24
47	24
71	24
81	24
302	24
561	24
4	23
62	23
110	23
319	23
559	23
71	22
79	22
314	22
321	22
47	21
