500
9.55	8.54
2.29	-6.01
-9.75	3.74
-4.72	-6.08
-4.15	6.8
5.44	-5.92
4.8	-4.69
-1.31	8.62
-8.23	-0.4
0.24	6.27
-7.99	4.99
2.84	-4.31
-4.84	-7.45
-9.01	6.59
-1.55	2.97
-0.93	-4.33
-5.75	5.78
8.55	2.25
3.35	1.75
-1.92	3.34
8.41	-5.95
6.14	-6.58
1.61	9.1
-7.0	-6.35
4.43	8.62
9.53	9.12
-9.28	-8.9
4.26	5.09
7.63	-1.45
-4.34	2.13
-1.98	-1.86
1.05	1.94
6.66	-4.69
5.77	4.31
-8.32	-8.28
-8.68	-1.42
9.89	-2.37
4.01	1.27
3.99	-1.97
6.26	6.43
-7.15	0.15
6.15	3.17
6.17	-2.18
9.93	8.42
8.47	-4.89
4.38	-3.26
8.92	2.48
-7.21	-7.02
-8.89	4.68
-6.9	-0.2
4.68	-2.71
-0.35	9.41
-6.61	2.78
-3.05	3.77
-0.44	-7.82
8.81	7.52
3.87	-7.71
2.58	-6.93
6.9	-2.77
9.98	-8.37
5.48	1.5
4.99	-3.95
-6.62	9.11
-0.99	1.91
-2.79	8.59
-0.01	4.17
-4.57	6.91
1.33	2.45
8.19	6.91
9.91	-3.78
-8.78	-6.14
-1.06	-3.16
5.75	9.44
8.8	-4.1
3.69	-1.0
7.23	2.02
5.63	5.7
-0.05	-5.43
-4.76	-5.91
5.92	-1.08
3.09	-8.67
-0.89	0.88
3.56	-5.92
-9.98	0.01
-1.25	-3.04
-1.69	-5.31
0.63	-0.19
7.63	-2.27
6.49	7.24
4.73	-2.31
5.91	-1.35
4.85	5.91
4.72	-8.32
-6.49	-6.7
7.92	-8.67
2.04	0.79
0.1	1.28
4.84	-2.88
6.63	-3.7
-9.4	-8.73
2.06	-3.56
-5.92	-4.89
-0.84	3.61
8.81	8.25
6.48	-6.33
1.23	5.16
-7.36	2.75
-5.8	-7.98
-6.45	-9.53
2.88	6.69
8.31	-3.76
-0.34	-4.32
9.84	-1.3
5.82	6.52
-3.48	-5.47
-4.14	4.82
1.32	7.26
-7.74	1.89
-3.14	-1.97
-8.58	-1.21
-1.83	4.52
-5.68	3.23
-7.88	1.98
-8.3	8.06
-5.09	4.91
-3.15	-0.06
-6.75	-5.12
7.32	9.31
4.3	-4.6
4.91	-1.26
2.05	4.06
-9.38	-1.33
-1.96	-8.76
-10.0	-3.77
1.55	7.86
-8.95	3.9
-1.07	3.13
9.59	-8.41
-9.95	7.13
-3.93	2.92
-4.75	-2.48
5.86	1.95
5.7	7.85
-8.91	2.54
-7.94	-0.75
-8.58	0.9
0.43	-4.07
4.52	-7.43
5.99	-6.15
-7.99	5.47
-7.68	-9.89
-4.92	3.58
2.69	8.6
9.44	-5.14
-6.22	-1.51
-0.2	-8.97
9.48	-5.92
7.44	5.31
4.67	-1.5
-5.88	-3.43
7.88	7.58
-8.45	-6.93
-7.48	-7.5
6.83	-2.72
8.81	5.69
6.67	1.14
-1.55	1.81
